,,error_angle_mean,error_angle_median,error_angle_25,error_angle_75,error_angle_95,error_angle_std,error_angle_S2,error_vgp_scatter,n_tot,N,n0,kappa_within_site,site_lat,site_long,outlier_rate,secular_method,kappa_secular,ignore_outliers,total_simulations
47,0,1.724677822011966,1.567716502299909,0.9693698134746356,2.2921487020820557,3.4737893717314385,1.0882235740226511,4.157559906251513,3.261852269313241,100,100,1,90,0,0.0,0.4999999999999999,G,,vandamme,1000
48,0,4.457057026659956,4.270727740631841,2.626746087820351,5.865038651679924,8.657828654280689,2.347366186871497,25.369975226151254,2.654808581453895,100,20,5,100,60,0.0,0.41999999999999993,G,,True,1000
49,0,3.09938143249524,2.965344957338722,1.8974031133992177,4.033892289914043,6.054070077281202,1.6427624113451376,12.302134935884608,2.464514476475216,100,20,5,30,10,0.0,0.5399999999999998,G,,True,1000
50,0,4.075436480630465,3.7279845563671827,2.451836215227079,5.354233606120427,8.309907191597265,2.2490473774137953,21.662338399399655,13.396670551650546,100,100,1,20,30,0.0,0.4999999999999999,G,,vandamme,1000
51,0,4.798962755134886,4.567294355095967,2.8235713759961527,6.451753413208767,9.316113627989996,2.5901366160550117,29.732142407310885,4.080448062264464,100,20,5,30,40,0.0,0.6599999999999998,G,,True,1000
52,0,3.327209155219873,3.064402507716295,1.97011279974339,4.47429526773988,6.5934052224931134,1.8288780086559981,14.411770738353923,2.138254376052826,100,20,5,80,40,0.0,0.3,G,,True,1000
53,0,14.59093136465437,13.52159940916875,8.706199079158125,19.62756358268983,28.26974009675712,7.8146958362912695,273.90367963078904,51.674920646661306,100,100,1,10,80,0.0,0.6199999999999999,G,,vandamme,1000
54,0,4.822545141322342,4.539300557220699,3.0343574170228784,6.368711534227511,9.184739745816257,2.418305485698573,29.09929486082938,2.83508498535388,100,20,5,80,70,0.0,0.3,G,,True,1000
55,0,4.032386957885998,3.7703590756345307,2.4154040006118933,5.3857584403767085,7.915022455900811,2.1139227324520737,20.724345227587953,2.597467011226234,100,20,5,70,50,0.0,0.4999999999999999,G,,True,1000
56,0,3.57946422989355,3.4252309098925195,2.20934378926486,4.648070198049524,6.814934630637538,1.7996996656709867,16.048244140817072,2.219138067507544,100,20,5,80,40,0.0,0.33999999999999997,G,,True,1000
57,0,5.50935753229002,5.249202598782475,3.373642560280995,7.418051502246438,10.345027607508332,2.7736789347886117,38.03862195705757,4.062151806648422,100,20,5,30,70,0.0,0.37999999999999995,G,,True,1000
58,0,1.6890377833055197,1.5431272639145774,0.9859014512433681,2.3255130930779693,3.3748448645081366,0.9333394262099066,3.7230999954669444,1.2641325699658907,100,100,1,100,20,0.0,0.37999999999999995,G,,vandamme,1000
59,0,9.451238830997161,8.828676709132225,5.59689347954415,12.26419240259175,19.19738761743441,5.241578301996198,116.77258439341,43.31197689432394,100,100,1,100,80,0.0,0.5799999999999998,G,,vandamme,1000
60,0,5.303752575734076,4.886064033856499,3.1625403588770773,7.003225545464957,10.528460759700092,2.8498163525902274,36.24312317485302,3.980294908629873,100,20,5,30,70,0.0,0.33999999999999997,G,,True,1000
61,0,4.449645414450999,4.133078824544803,2.707110437435219,5.982613011966407,8.497151634305188,2.2903355297188286,25.039735516198526,3.0516351263123145,100,20,5,50,50,0.0,0.5399999999999998,G,,True,1000
62,0,5.038875573677705,4.795810360477091,3.106492244665045,6.6561678897802885,9.87823525396346,2.5972318045563028,32.12913448055803,3.688673799845442,100,20,5,40,50,0.0,0.6599999999999998,G,,True,1000
63,0,8.305591949714739,7.614087998401494,4.671004705691356,11.172586535514256,17.0380425053996,4.79244112360153,91.9273820664302,42.094170965287795,100,100,1,100,60,0.0,0.5799999999999998,G,,vandamme,1000
64,0,4.117872675321338,3.8810323958732553,2.4359789781966263,5.448890449566701,8.108841620859335,2.1765051047907598,21.689312666867167,5.191141430678547,100,20,5,10,20,0.0,0.41999999999999993,G,,True,1000
65,0,6.173476949545404,4.287042820100801,2.379274228335664,8.103827974722375,17.771690775619266,5.570588346789263,69.11224072142336,36.335531524191786,100,100,1,100,20,0.0,0.6599999999999998,G,,vandamme,1000
66,0,3.6698913751802618,3.438417366433285,2.2112244586019507,4.866165738484781,7.294077301008384,1.9324866648754082,17.19887291083383,2.4947284156557656,100,20,5,60,40,0.0,0.41999999999999993,G,,True,1000
