,plong,plat,total_samples,samples_per_sites,error_angle
179,4.113129137708025,85.29829321101005,40.0,[1.],4.701706788989952
180,94.99984915679502,85.56327913175652,40.0,[1.],4.4367208682434836
181,356.8840186213673,89.5301324902323,40.0,[1.],0.4698675097676954
182,124.11362620353142,86.48888001307034,40.0,[1.],3.511119986929657
183,152.18912740011447,86.6106385347796,40.0,[1.],3.3893614652204036
184,35.35156042217256,83.44096775691646,40.0,[1.],6.559032243083536
185,323.8813653834877,86.05793723164908,40.0,[1.],3.9420627683509224
186,72.39242246679468,88.38167342840268,40.0,[1.],1.618326571597322
187,274.6445975947038,85.2760570204386,40.0,[1.],4.7239429795614
188,19.641382223544902,86.6606639001168,40.0,[1.],3.339336099883198
189,272.8798191773694,83.80082920314406,40.0,[1.],6.199170796855938
190,338.3315671960335,88.05118485629062,40.0,[1.],1.948815143709382
191,86.97261172209159,86.8086659191566,40.0,[1.],3.1913340808434043
192,124.02331210013945,88.28345027568223,40.0,[1.],1.7165497243177725
193,113.22961996142017,86.18938028870618,40.0,[1.],3.8106197112938247
194,256.9507634988794,88.98556164033239,40.0,[1.],1.0144383596676079
195,292.39368025651055,84.7922336572466,40.0,[1.],5.207766342753402
196,275.0794701723172,87.36626786525865,40.0,[1.],2.6337321347413507
197,136.8318277736224,88.57872294443509,40.0,[1.],1.4212770555649143
198,165.54377483652164,89.04385759919006,40.0,[1.],0.956142400809938
199,273.18652633477313,88.06400122518072,40.0,[1.],1.9359987748192822
200,253.7053116384443,88.05303784704432,40.0,[1.],1.9469621529556775
201,248.19566728753693,86.28257101139616,40.0,[1.],3.7174289886038423
202,301.5724602112526,84.568830072324,40.0,[1.],5.431169927675995
203,232.65476067250182,83.62944875274343,40.0,[1.],6.3705512472565715
204,87.68458674081364,85.92735918208066,40.0,[1.],4.072640817919336
205,354.5656491969204,85.23551747748286,40.0,[1.],4.764482522517142
206,48.16016234868908,85.75212083976346,40.0,[1.],4.247879160236536
207,251.1066828874052,87.2282571224112,40.0,[1.],2.7717428775888067
208,338.8811004608809,84.78306161084215,40.0,[1.],5.216938389157846
209,192.38581369730065,88.91147242950325,40.0,[1.],1.0885275704967512
210,354.1704561905963,85.49637076861461,40.0,[1.],4.503629231385389
211,248.6764825716436,87.67532520829269,40.0,[1.],2.3246747917073094
212,168.4138849282518,86.59476338966934,40.0,[1.],3.405236610330661
213,19.00580090670993,87.42814196965158,40.0,[1.],2.571858030348423
214,37.257484316071455,85.64154325659325,40.0,[1.],4.358456743406748
215,287.17275346727337,87.2276141744061,40.0,[1.],2.7723858255939007
216,356.4393143048611,88.6964863878226,40.0,[1.],1.3035136121773974
217,297.1255963290114,86.62489009245603,40.0,[1.],3.3751099075439726
218,151.48230093440992,88.54542407601566,40.0,[1.],1.4545759239843363
219,356.3554672690993,87.36257299793486,40.0,[1.],2.637427002065138
220,157.28025202163101,87.1907698865228,40.0,[1.],2.8092301134771986
221,339.40482382411045,88.94657017265861,40.0,[1.],1.0534298273413896
222,215.6592567777338,87.60456264130845,40.0,[1.],2.3954373586915523
223,320.2523169067726,85.83892040876667,40.0,[1.],4.161079591233332
224,216.39351345258075,87.38065256915243,40.0,[1.],2.6193474308475686
225,174.163074076261,88.47992431851617,40.0,[1.],1.5200756814838314
226,125.95973352284189,88.11362277821277,40.0,[1.],1.886377221787228
227,331.14648255216275,85.90024264037827,40.0,[1.],4.099757359621734
228,5.232018635825626,87.29174889454474,40.0,[1.],2.708251105455261
229,113.66767441345746,87.83711781721996,40.0,[1.],2.162882182780038
230,266.3258724219279,83.1239694861812,40.0,[1.],6.8760305138188045
231,80.17992973234514,85.62197764925901,40.0,[1.],4.378022350740991
232,290.7524618835316,83.37772251845115,40.0,[1.],6.622277481548849
233,308.6412350694203,85.92264461640436,40.0,[1.],4.077355383595645
234,176.69898803423206,87.70237894718885,40.0,[1.],2.2976210528111523
235,283.4154019307418,88.25592316746031,40.0,[1.],1.7440768325396903
236,230.76080836933838,88.025162748576,40.0,[1.],1.974837251424006
237,333.4191507383422,87.47139051736904,40.0,[1.],2.528609482630955
238,98.17231258268751,85.66588472462345,40.0,[1.],4.334115275376547
239,73.51305430153207,88.08490626629579,40.0,[1.],1.9150937337042109
240,73.64330789719926,86.88818557419324,40.0,[1.],3.111814425806756
241,303.7455740422037,87.34954247563468,40.0,[1.],2.650457524365322
242,140.88685596051573,86.76551361388971,40.0,[1.],3.234486386110291
243,280.54300306196393,88.63112388922758,40.0,[1.],1.368876110772419
244,85.3694989384395,87.67784282192912,40.0,[1.],2.3221571780708814
245,88.56431030320323,88.15941298456762,40.0,[1.],1.8405870154323765
246,283.74306858097805,84.24093075680359,40.0,[1.],5.759069243196407
247,297.0452421189761,89.20242001166856,40.0,[1.],0.7975799883314352
248,268.48266464385176,88.42733976531527,40.0,[1.],1.572660234684733
249,55.39952515182372,86.34334396871373,40.0,[1.],3.656656031286275
250,75.67602441632987,87.04734455977363,40.0,[1.],2.9526554402263656
251,331.32236398930735,85.11492668388762,40.0,[1.],4.885073316112383
252,6.8702153629985485,85.71168965876892,40.0,[1.],4.288310341231082
253,234.73563465700533,88.36637695172934,40.0,[1.],1.633623048270664
254,273.7107477848801,86.73990732606643,40.0,[1.],3.2600926739335705
255,31.683622937530103,87.38000186301143,40.0,[1.],2.6199981369885705
256,313.31109107838773,87.12902317569346,40.0,[1.],2.8709768243065383
257,51.218031416709486,88.675800912241,40.0,[1.],1.3241990877589984
258,103.15277100302363,87.93925913793676,40.0,[1.],2.0607408620632413
259,240.98900143940142,85.59029587318494,40.0,[1.],4.409704126815058
260,345.8674838392368,85.92038409986331,40.0,[1.],4.079615900136687
261,338.83756763280905,87.74814794245869,40.0,[1.],2.2518520575413135
262,315.6583562353688,87.58965041993368,40.0,[1.],2.410349580066324
263,304.27293536808173,85.7380512092455,40.0,[1.],4.261948790754502
264,342.8870028080639,86.75847609390581,40.0,[1.],3.241523906094187
265,241.98084837532934,85.25946587428727,40.0,[1.],4.740534125712728
266,82.22048465344939,88.25819257950586,40.0,[1.],1.7418074204941405
267,303.4459006831776,89.23120506979083,40.0,[1.],0.7687949302091681
268,274.18131897362804,86.9149234883032,40.0,[1.],3.0850765116967978
269,82.69740802810334,89.21116907457184,40.0,[1.],0.788830925428158
270,69.74161893681578,87.3935890377495,40.0,[1.],2.606410962250493
271,313.82220028283655,89.62677532413251,40.0,[1.],0.3732246758674904
272,158.67843017539423,89.21521010673983,40.0,[1.],0.784789893260168
273,111.31873794659015,89.00975060569975,40.0,[1.],0.9902493943002497
274,342.3748554107275,87.00396567586458,40.0,[1.],2.9960343241354224
275,41.87918413642357,88.75427113518363,40.0,[1.],1.2457288648163711
276,290.34158411186195,83.32022637848554,40.0,[1.],6.679773621514457
277,297.8228705514156,87.96697402653484,40.0,[1.],2.0330259734651577
278,283.42268550335,87.07180947965105,40.0,[1.],2.9281905203489487
279,205.3313847633471,87.24691113537094,40.0,[1.],2.7530888646290634
280,302.2778096725007,86.83389803080507,40.0,[1.],3.1661019691949264
281,319.868876853391,85.74088091516653,40.0,[1.],4.259119084833472
282,238.04233307284653,83.63315769873549,40.0,[1.],6.366842301264512
283,86.60162378087344,88.63212426069919,40.0,[1.],1.367875739300814
284,130.0994598679326,86.58249638482148,40.0,[1.],3.417503615178518
285,303.8680202007404,87.70299352666342,40.0,[1.],2.2970064733365803
286,157.65775731253993,84.6725271342448,40.0,[1.],5.3274728657551975
287,93.70783344333879,86.82535483855048,40.0,[1.],3.1746451614495186
288,83.11971138535611,87.89617453120167,40.0,[1.],2.103825468798334
289,330.6204072924837,87.9247144618048,40.0,[1.],2.075285538195203
290,312.04055555726296,85.40238545419324,40.0,[1.],4.597614545806763
291,58.363785431178954,87.89216607951096,40.0,[1.],2.1078339204890426
292,77.17595691484537,86.20793784191018,40.0,[1.],3.79206215808982
293,149.2486007418857,88.48893572625943,40.0,[1.],1.5110642737405726
294,181.25298639443164,87.463443174144,40.0,[1.],2.536556825855996
295,55.31431638046694,86.89960642801655,40.0,[1.],3.100393571983446
296,238.0706631367985,82.12377780059111,40.0,[1.],7.876222199408886
297,86.1226645798716,88.16610729205982,40.0,[1.],1.83389270794018
298,316.5599094736206,88.440593490264,40.0,[1.],1.559406509735993
299,34.18324477778731,83.49748470202188,40.0,[1.],6.502515297978121
300,191.2894484831607,86.82351383697086,40.0,[1.],3.176486163029139
301,296.27858493670567,86.55016216316724,40.0,[1.],3.4498378368327565
302,67.71012880853354,88.29856411598934,40.0,[1.],1.7014358840106638
303,83.99711250459026,87.78255856350286,40.0,[1.],2.2174414364971398
304,158.1571697959343,88.13253728454839,40.0,[1.],1.8674627154516088
305,116.41626112101825,87.60038541131621,40.0,[1.],2.3996145886837894
306,259.7536834840341,88.41726776143716,40.0,[1.],1.5827322385628406
307,172.1508934448354,89.19963174092038,40.0,[1.],0.8003682590796188
308,276.78902718468527,89.35666989700154,40.0,[1.],0.6433301029984619
309,68.2667564307883,87.67362642513845,40.0,[1.],2.326373574861549
310,82.45367449725433,85.09560444623648,40.0,[1.],4.904395553763521
311,290.481275985465,86.23930280738122,40.0,[1.],3.760697192618778
312,275.529143945006,88.04416158753426,40.0,[1.],1.955838412465738
313,302.79298093606485,87.40662786824504,40.0,[1.],2.593372131754961
314,70.22616270004484,86.09877957796554,40.0,[1.],3.9012204220344557
315,301.970943037723,87.64093220076336,40.0,[1.],2.359067799236641
316,10.543503122515828,88.09918365620577,40.0,[1.],1.900816343794233
317,268.4459180179351,88.07314528127256,40.0,[1.],1.9268547187274407
318,77.95093384983558,87.34398002867056,40.0,[1.],2.6560199713294423
319,324.22412711536185,88.77300093805226,40.0,[1.],1.226999061947737
320,312.6853534282496,88.68372585899331,40.0,[1.],1.3162741410066872
321,205.8300947902276,87.04592725930644,40.0,[1.],2.9540727406935616
322,63.14397064739726,86.77892709947608,40.0,[1.],3.2210729005239216
323,223.4938551493597,86.7576725182593,40.0,[1.],3.242327481740702
324,332.30299052146785,87.16592597441104,40.0,[1.],2.8340740255889614
325,314.14429138860686,83.77917399687817,40.0,[1.],6.220826003121829
326,133.78967097112928,85.54667580304795,40.0,[1.],4.453324196952053
327,216.0012438494716,85.05499899614497,40.0,[1.],4.945001003855026
328,8.182498703052156,86.09339328712248,40.0,[1.],3.906606712877519
329,50.68694719185517,83.64021753574434,40.0,[1.],6.359782464255659
330,263.076214629675,83.41052195154431,40.0,[1.],6.589478048455689
331,16.151352824194237,87.6491857408752,40.0,[1.],2.350814259124803
332,273.59297839830634,88.92777551146625,40.0,[1.],1.0722244885337489
333,254.01442833065886,87.2703601904842,40.0,[1.],2.7296398095158025
334,43.245465783710564,84.34487745398961,40.0,[1.],5.655122546010389
335,257.20743233732776,86.36419829901698,40.0,[1.],3.6358017009830235
336,218.7902481144463,86.78314168866874,40.0,[1.],3.216858311331265
337,26.916361082775325,85.46700266365708,40.0,[1.],4.532997336342916
338,290.0620044612068,89.14589824887088,40.0,[1.],0.8541017511291216
339,107.84545353674376,87.69632849123589,40.0,[1.],2.3036715087641113
340,329.0899776836844,88.01206507095293,40.0,[1.],1.9879349290470714
341,142.82828624025814,88.03575323171488,40.0,[1.],1.964246768285122
342,282.8306362371448,85.0338189466556,40.0,[1.],4.9661810533444
343,178.88145570772258,85.77251337088536,40.0,[1.],4.227486629114637
344,45.37937844666076,85.0952250942408,40.0,[1.],4.904774905759197
345,318.3456100694988,83.66747074153182,40.0,[1.],6.332529258468185
346,46.47589562869156,88.18342120003186,40.0,[1.],1.8165787999681413
347,347.19016913433217,88.39057175302717,40.0,[1.],1.6094282469728256
348,257.66207782352944,83.8994375420318,40.0,[1.],6.100562457968195
349,42.21584867844587,83.94701465761581,40.0,[1.],6.05298534238419
350,56.56626234074088,87.40311385575576,40.0,[1.],2.5968861442442375
351,260.12284695750725,86.9529022233038,40.0,[1.],3.047097776696205
352,118.7615071983047,87.10066315988367,40.0,[1.],2.8993368401163337
353,138.6051108860904,87.90402152969062,40.0,[1.],2.095978470309376
354,207.3981587826769,87.989958532517,40.0,[1.],2.0100414674830063
355,101.5785177032376,85.90705366241937,40.0,[1.],4.092946337580628
356,146.512650283024,86.89722176701738,40.0,[1.],3.1027782329826152
357,66.41371316704665,89.66452865270666,40.0,[1.],0.3354713472933355
358,246.42499566156653,87.32060728793883,40.0,[1.],2.6793927120611727
359,104.3042126587977,83.67086105946545,40.0,[1.],6.329138940534548
360,60.13896982720222,86.62797212373258,40.0,[1.],3.372027876267424
361,268.16705458160095,88.5691690591588,40.0,[1.],1.4308309408412043
362,122.48476498899872,87.72194360308973,40.0,[1.],2.278056396910273
363,55.54925123489769,84.27185878375163,40.0,[1.],5.728141216248375
364,100.01693326212178,84.83826394935416,40.0,[1.],5.1617360506458425
365,314.85016730351555,88.33781858409107,40.0,[1.],1.6621814159089325
366,323.3458627335428,85.32012119797983,40.0,[1.],4.67987880202017
367,308.67322422421955,88.16747310993371,40.0,[1.],1.8325268900662905
368,295.0823738341734,87.03981294792129,40.0,[1.],2.960187052078709
369,352.5408106791599,87.59231779563167,40.0,[1.],2.407682204368328
370,93.80553222738456,89.43931849480286,40.0,[1.],0.5606815051971381
371,237.12428608655713,85.98643653962071,40.0,[1.],4.013563460379288
372,143.54508571502376,85.73940667347276,40.0,[1.],4.260593326527243
373,243.77575189561236,87.49685174197728,40.0,[1.],2.503148258022719
374,342.5394444046073,88.74908901845426,40.0,[1.],1.2509109815457435
375,335.2726101179446,88.09740473425694,40.0,[1.],1.9025952657430594
376,0.8825003901723213,83.23912828912916,40.0,[1.],6.760871710870845
377,346.0535954845338,89.13965619075009,40.0,[1.],0.8603438092499118
378,323.9399162100599,85.31232013812674,40.0,[1.],4.687679861873264
379,156.01119801226005,87.56484689246258,40.0,[1.],2.435153107537417
380,74.82947662066621,84.20835535092911,40.0,[1.],5.791644649070889
381,14.504717162147854,86.66246269004336,40.0,[1.],3.3375373099566445
382,49.58016777397329,85.4247505399842,40.0,[1.],4.575249460015797
383,237.7027619383888,88.22040393767134,40.0,[1.],1.7795960623286646
384,300.5071170106953,88.46324847684612,40.0,[1.],1.5367515231538817
385,4.672443874212052,88.74311652360794,40.0,[1.],1.256883476392062
386,2.903218686875754,85.7244552775655,40.0,[1.],4.275544722434503
387,297.6578853246424,85.47101226187455,40.0,[1.],4.528987738125451
388,352.4260890544071,86.44139273818058,40.0,[1.],3.558607261819418
389,180.48756138071798,87.92015454945351,40.0,[1.],2.079845450546486
390,179.6635425719903,87.47094371299444,40.0,[1.],2.5290562870055595
391,25.566068224138863,86.24894770367364,40.0,[1.],3.751052296326364
392,113.18908409235863,86.83630740159197,40.0,[1.],3.1636925984080335
393,326.1445158376926,88.40807115289772,40.0,[1.],1.591928847102281
394,337.19463362666795,85.39679206389212,40.0,[1.],4.603207936107879
395,161.0485727866414,86.0056628593501,40.0,[1.],3.994337140649904
396,81.41073622552454,87.51703469832081,40.0,[1.],2.4829653016791866
397,18.232201314222408,82.79758011050302,40.0,[1.],7.20241988949698
398,267.03369404052034,88.09925626889721,40.0,[1.],1.9007437311027928
399,62.22672832431009,82.57295960537685,40.0,[1.],7.427040394623148
400,356.9196189588099,85.18530320471828,40.0,[1.],4.814696795281719
401,299.92692089513525,87.53094104565196,40.0,[1.],2.469058954348043
