,plong,plat,total_samples,samples_per_sites,S2_vgp,error_angle,S2_vgp_real,n_tot,N,n0,kappa_within_site,site_lat,site_long,outlier_rate,secular_method,kappa_secular,ignore_outliers
0,167.32801498624005,89.51469527119146,88.0,1,217.76283803832945,0.4853047288085435,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
1,125.17712462284922,86.67831169246958,84.0,1,252.6707899573237,3.3216883075304224,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
2,156.34365684539878,87.41407602631023,88.0,1,217.62158355016237,2.5859239736897734,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
3,106.63782960531375,88.06427892454357,87.0,1,230.00902584562945,1.9357210754564278,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
4,268.9175133113796,87.26312877260885,92.0,1,283.40806173899625,2.7368712273911484,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
5,310.65648243387795,88.67212313306449,89.0,1,262.1288563841052,1.3278768669355117,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
6,287.0083963953376,88.02708019414385,90.0,1,268.43002478624936,1.9729198058561508,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
7,181.61593410712413,87.9144324501284,88.0,1,264.72813807382994,2.085567549871598,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
8,314.596682246582,87.25537754168451,91.0,1,328.571459155754,2.74462245831549,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
9,305.3292299798686,88.35823739714552,88.0,1,248.04044100490813,1.6417626028544845,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
10,137.14571494415603,89.38395105198371,88.0,1,287.7334319440515,0.6160489480162852,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
11,270.4052301200064,86.56683509873804,89.0,1,315.3369703714811,3.4331649012619607,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
12,68.59738160143644,87.31373043834478,89.0,1,276.8380912751498,2.686269561655223,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
13,2.8856312968167632,89.17808774738839,94.0,1,333.6905720690619,0.8219122526116109,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
14,174.56702028530083,88.57629299881013,90.0,1,231.7840266325793,1.423707001189868,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
15,22.168814675756472,88.81443701445423,85.0,1,233.91430268081288,1.185562985545772,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
16,0.2599573493902139,89.46359112976293,92.0,1,263.9396917412175,0.536408870237068,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
17,113.30291300424956,87.67776915581788,88.0,1,245.83510360787625,2.3222308441821156,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
18,45.32580794254664,87.97879020927336,87.0,1,232.16965193062208,2.021209790726644,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
19,39.68183185584348,89.5930408649971,87.0,1,317.95319228447005,0.40695913500289294,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
20,243.9942243987708,89.52180312304355,93.0,1,236.8485211242889,0.47819687695644575,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
21,244.1764728100249,87.76356241314518,89.0,1,273.1255789131129,2.2364375868548194,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
22,158.34198105125935,88.64015046248096,91.0,1,264.270646184739,1.3598495375190396,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
23,84.9564642419079,88.27260029101359,90.0,1,303.48068858094797,1.727399708986411,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
24,202.93341660441627,86.4435095980004,89.0,1,271.32976484806284,3.5564904019995964,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
25,138.27163789978798,88.20509075642667,88.0,1,285.9721155575829,1.7949092435733291,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
26,0.8455312110113967,89.12989347391355,93.0,1,273.8885084017206,0.8701065260864453,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
27,134.6100980828884,88.77756100758681,89.0,1,297.1612417512196,1.2224389924131884,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
28,39.67605004724853,87.9266240242155,89.0,1,335.01422558485984,2.0733759757845007,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
29,83.01769716970502,86.33628339509714,93.0,1,339.7976195540616,3.6637166049028593,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
30,87.57034093712686,87.62396236207712,95.0,1,295.627146594495,2.3760376379228774,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
31,30.547183922686916,89.46369782653453,92.0,1,255.27664068161636,0.5363021734654723,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
32,288.5547900336399,88.22281647972427,91.0,1,211.15226382318005,1.7771835202757273,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
33,157.9894570796876,89.57718266992642,88.0,1,194.6739878443536,0.4228173300735847,191.72290000000004,100,100,1,66.06998076240396,30,0,0.1,G,,vandamme
