,plong,plat,total_samples,samples_per_sites,S2_vgp,error_angle,S2_vgp_real,n_tot,N,n0,kappa_within_site,site_lat,site_long,outlier_rate,secular_method,kappa_secular,ignore_outliers
0,32.81913537690854,85.34427947280516,90.0,5,231.0318164354111,4.655720527194845,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
1,89.66826829929127,88.00410184166641,90.0,5,157.198504515782,1.9958981583335884,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
2,227.92652700003313,85.05096672709502,91.0,5,226.77409960644798,4.949033272904984,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
3,359.62442406584313,88.16050218419142,89.0,5,148.86757780424028,1.8394978158085848,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
4,158.83982799531077,86.49538676810597,88.0,5,243.2494262549631,3.5046132318940266,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
5,18.25315461485187,87.16995440531164,96.0,5,182.10847702078482,2.8300455946883574,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
6,196.64864043584348,89.0520124988434,84.0,5,173.0480966543493,0.9479875011566037,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
7,310.6643746415888,87.06668217449688,95.0,5,249.1390075627155,2.9333178255031243,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
8,96.72404539212228,86.65800674930121,92.0,5,239.2092960443744,3.341993250698792,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
9,67.52404606745635,84.50297962769379,91.0,5,266.3386137948854,5.49702037230621,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
10,300.50574755411736,87.35021623237672,89.0,5,196.69329330090977,2.6497837676232763,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
11,330.89159762444183,87.19813379984757,88.0,5,246.7261462530925,2.801866200152432,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
12,203.55334169588178,88.07073633371496,89.0,5,230.16276097593365,1.9292636662850384,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
13,343.46072020209823,85.24952314468254,84.0,5,227.25204082766186,4.750476855317459,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
14,57.49459647197363,87.75226807639129,93.0,5,135.46480079945223,2.247731923608711,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
15,350.5265034206671,85.54974111174015,90.0,5,186.93457691091632,4.450258888259853,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
16,54.75501932232804,88.05071027612414,91.0,5,212.3870453819572,1.9492897238758644,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
17,284.0661989655391,85.83596578497468,89.0,5,221.4486922267011,4.164034215025325,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
18,243.05516734380154,83.0114504043087,93.0,5,147.1874471480021,6.988549595691296,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
19,171.45010596722284,88.69912508573931,88.0,5,207.18407078098588,1.3008749142606888,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
20,51.88695703438467,86.43795290499058,93.0,5,182.09002609307655,3.5620470950094187,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
21,199.26278004893376,85.8016059563272,92.0,5,217.10165257383005,4.198394043672806,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
22,349.9113537567785,88.25763041325361,86.0,5,189.19303499800634,1.742369586746392,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
23,323.797543057629,88.3817296207218,93.0,5,222.13752922094253,1.6182703792782007,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
24,3.332320026400256,86.04145638587286,82.0,5,211.1183736373547,3.9585436141271373,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
25,126.58890577614626,88.16750999122934,95.0,5,185.49592976029984,1.8324900087706624,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
26,324.3008468852394,88.28172209052882,95.0,5,121.36204294821276,1.7182779094711833,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
27,133.88173849512992,86.99816549737365,87.0,5,132.65064097823745,3.0018345026263518,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
28,106.67486867101435,88.100159167427,93.0,5,171.6580814660032,1.8998408325730054,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
29,46.5110107168213,86.79881880310997,91.0,5,260.5974429494833,3.201181196890033,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
30,72.40827084131392,87.38922986459264,89.0,5,228.5166989384664,2.610770135407364,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
31,174.95324138126847,88.65679353092018,93.0,5,182.51657314870087,1.3432064690798171,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
32,232.30085588193862,83.57210652044073,87.0,5,166.45802450292933,6.427893479559273,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
33,315.6302327508307,87.28605462544567,87.0,5,207.0056121754773,2.713945374554328,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
34,73.03849920524047,85.69829646348266,91.0,5,160.35678659741018,4.301703536517337,191.72290000000004,100,20,5,66.06998076240396,30,0,0.1,G,,True
